pair,token0,token1,fees,block_number,timestamp
0x5730D113CfD857c7cDbc28Aa90273872913dfD2B,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4A1E0325f443BfD6cB67d3c2D2f313a7b64F7F9a,3000,26387405,1648308163
0xF0b933AfCed3a0074E0f7076948818d3F2AC90A7,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA3d8885825A843F040eb64A6a846b687cd07F072,3000,26389245,1648311955
0xfF0EB1cC8d67E6A1EE1e86820281929299b185df,0x412f2f9Fec80E75103f7D57B2eD03305D7F692be,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,26395155,1648324422
0x587C501A4eBB6A261503D37Abcce8e94E5A07cED,0x9Bd9aD490dD3a52f096D229af4483b94D63BE618,0xcE829A89d4A55a63418bcC43F00145adef0eDB8E,3000,26407106,1648351324
0x4F1BB6D902bF0Ff893ef0a488f5d3D9b675D7CBC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5B6fBff8ff64a2cd6B0549c9f3f1eDd7e8F9e365,10000,26408061,1648353290
0x293E896eEaB9e7805aec3b51Eb7A3Cf2970208Bb,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,3000,26408678,1648354564
0x064136e7386cB3AF5BaE7AA4Cd312a47c86bc5af,0x6863BD30C9e313B264657B107352bA246F8Af8e0,0x831753DD7087CaC61aB5644b308642cc1c33Dc13,10000,26409149,1648355534
0x63a8B34e9A7c7Fc7424d07E36f3e199FFC1A581A,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x90319C91742861706Aed90b50d02Aac22C0223f7,3000,26416473,1648371083
0x7792f7D4aeB88C1d07055ADCB34Fe29FDE31c58e,0x5Af71a7e73658E6e2dF125B3fbA1ce4E2bf70EF0,0x7Ecb5699D8E0a6572E549Dc86dDe5A785B8c29BC,10000,26417661,1648373863
0x41d8236231CcBA983972580897be4655e3798bB9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x90319C91742861706Aed90b50d02Aac22C0223f7,500,26418381,1648375379
0x8fFfAd7F74f2948181Fc4e2A9cab16bdD17e21C5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x188e5CfD30001D605000f8B1DaeD2ADb1f1fdC0f,500,26419218,1648377333
0xbe1f84fFDFF10A6fEAe6cb5f1D485E5fbE77064f,0x430EF9263E76DAE63c84292C3409D61c598E9682,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,26423942,1648387466
0x9F1b45eC0F1c70c90773311d2fAAB14d10cc698e,0x053955F259f37e805f4Eb31802DEae29f4bC3f63,0x5Af71a7e73658E6e2dF125B3fbA1ce4E2bf70EF0,10000,26424234,1648388066
0x15842dDBe7a5E3f267d70b91aE7e79aFa90BfA5B,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1E13dA8C227Ef493a627913e6d09A90f11C79375,10000,26426900,1648393954
0x77515CCB1451455f0F4269374BAD4798f2120c6F,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe3D5aE9b671C1461B622B1aDf778000ffDDC124c,10000,26430246,1648402006
0x29CA143c1dcb99aA084Cd289ff81a12C422867b2,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe3D5aE9b671C1461B622B1aDf778000ffDDC124c,500,26431043,1648403908
0x8a97806433Ae919FD864C3b9254C014D4389A83a,0x06F3bc000c34BFE237A1e7D489053BA28Ac5800f,0x778f5f263A4dbD3912D60748460585b08676cB6d,10000,26434667,1648412441
0xFbb8Af0c4784e399C6fE2838c34c8465f623cEDd,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x41A7E62e231BAd6026B82952C78FaB6e61D96958,3000,26437043,1648417976
0xAb5DcBe67E436ee8C5f7ddF5F3120d2457583eA3,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xcfF3da3C8ce81B27A12f4582031Af97D7D433369,3000,26451768,1648451211
0x47A653E4b3169EFB32bC667961c3CFd5b8666a62,0x39D35CB1778FBd4773481F2bfc50A67886A1cA98,0xcfF3da3C8ce81B27A12f4582031Af97D7D433369,3000,26451879,1648451455
0x404FAC3F0a81d5FC0B7c084b4aD2043d5A192247,0x23A32Ba2B63051950e8421c18Fb300870993D9a9,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,26454912,1648458097
0x05C252B08e5Cf8D83E5F6414000B01DE576824D9,0x514267D21BcB99b43657eF4Ed80b26E18ca9E8f0,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,26457249,1648463177
0xa572dc6188b2d71f1dF29686ef49b27789D2C110,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x78eF121023E59e7D711375Dc2e0f19f1Ca147f2D,10000,26459489,1648468207
0xc15147cb54a2dbdC6D13De02c7936736A6c31eFd,0x8EF6eBC88d25117BdDCfb1fd269363ff49c95C12,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,26459587,1648468727
0x3D0b390861e53CD5FdDfe9fDF9Cf1D592f4d9230,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4A1E0325f443BfD6cB67d3c2D2f313a7b64F7F9a,10000,26467291,1648485854
0xc14413D0Cd9433d321bF18976007a7B64082ed6d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x21C56a1592C2c76ABfD8D06B3ab2E88B3b708076,10000,26468063,1648487574
0xA3839EEb9a7e1bfF6652C14Feb6DB37e3b97B33C,0x25788a1a171ec66Da6502f9975a15B609fF54CF6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,3000,26470630,1648493018
0x77Bb4B2E7b0044f50cFb0a14687062d6b9d823C7,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xE1C110E1B1b4A1deD0cAf3E42BfBdbB7b5d7cE1C,500,26471588,1648495105
0x65A39228fbbE2AF50E04536232301B9c9da6BEB8,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xB71d7b0d5DA1e59565a76230c6B19F950b659FaB,3000,26472736,1648497473
0xc2552060C9847a6696A8119D106706A6bC86c4D9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x94bf224896CF5272601FA2a068f11B6D25E11370,500,26473210,1648498449
0x8131833507215A538D0ae637A9C57630f4F91B23,0x64138094AFAe67c9796E2C9d250C977e3D813573,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,26473267,1648498567
0x69b912C40014A628FF1C8078C55Ad790c6C35eD0,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xDA537104D6A5edd53c6fBba9A898708E465260b6,3000,26473305,1648498647
0x7c9669073faAe62193fD6F7fEe92313f1cc461DA,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xb763F1177E9B2Fb66FBe0d50372E3e2575c043e5,10000,26496940,1648550530
0xC148A8779079fd074133aCB5550f95E70355Ce07,0x08158A6b5d4018340387d1A302f882E98a8bC5b4,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,26497339,1648551352
0x33b2E44D412D1B97Aa743f73D4AacFd3c81C22B2,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,0xDA537104D6A5edd53c6fBba9A898708E465260b6,3000,26499035,1648555028
0x71f14b8768d795a0B315504096d71227a84b17D6,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0xDA537104D6A5edd53c6fBba9A898708E465260b6,3000,26499546,1648556082
0x28D837c806cFCE36Cc0c0ec3A3657A7B76758eD6,0x9a81ac50E122CF8a4fdF9a5F0d7D2076147eE4AE,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,26501413,1648559932
0x1aaa184c4a41f9d6a3b527C1E507B6A7939F6748,0xa0759c71Bf30eA958D7C67D280314f0655aee5Bc,0xd9F0446AedadCf16A12692E02FA26C617FA4D217,3000,26501932,1648561130
0xC34e8D2c6402F0F72c43F803e2E386abF4E37F08,0xd39587C226760Cd0C96d3c57Db0A0555fb6588f1,0xd9F0446AedadCf16A12692E02FA26C617FA4D217,3000,26502081,1648561440
0x34B511772362ff0BBd866700f2E94e03C3fb21f7,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0x89C90E480A39fBE3886bB5bD53ba5B1Acc69D4Fb,500,26502633,1648562624
0xc9868a90A3D50541F45E7CE459dAD753eDd88cB2,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xEcc4176B90613Ed78185f01bd1E42C5640C4F09d,10000,26504061,1648565824
0x23564bb56F6A38428c140e44D52ef8CD3e7d53fd,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xF53CCa8e3cE0cD439fA871D0Abc71739727fAC2C,10000,26504731,1648567336
0x80C8F20C5025d2b60F36475bbE171cd1A0728DC0,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9defba906C730F17749a683e0Aa0EA4244f51551,10000,26504935,1648567756
0x7A10Cb1B04CF3102623246c74Ec304fE26d70Cb5,0x09AD1FA2Ee407f94fAf375326Fef4aC60039B0d0,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,500,26504992,1648567941
0xFe362EA4e49522c65225B42C3e8482184cc2A944,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x29CE708Ea0d33120b5665E99765f896fFF7ad185,10000,26505067,1648568245
0x984feA60c0E594Fa0D6532821576249245ac934b,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xfEbcE7BAdEfA00d9468850840045f787647cDE54,3000,26505084,1648568313
0xcdCAe2E9098Faa50635118966f07FFF7Fed70Ae4,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xC68e83a305b0FaD69E264A1769a0A070F190D2d6,3000,26505120,1648568395
0xA08b9A886CDDD029c2204A4cbcf2b634b1dca61c,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xfEbcE7BAdEfA00d9468850840045f787647cDE54,500,26505217,1648568597
0x4B0760718465ff5BF096e3f4f563Cb2AA8bCa0c8,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xfa23AE8bcd6681725fD5f3d97cB8C9E58985429A,10000,26505338,1648568843
0x435A9a90FB419e6b9C28D3157985438D3cDA552c,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x38f6EFE666C18ee7D4AFf4059ef85c0aBe3E793a,10000,26506441,1648571544
0xC4734e5D879102B21c9356676F11cBcEaF08477C,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xc75ea0c71023C14952F3C7B9101ECbbAa14aA27A,3000,26509724,1648578934
0x6980e5AFAfEc8c9c5F039D0C1A8ccfA6cefb9393,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,0x1f194578e7510A350fb517a9ce63C40Fa1899427,10000,26510408,1648580602
0x61F7d1F537E959d62265a76Bf1ac40EB3E338De7,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,3000,26510933,1648581830
0x1a6cADdAA4B8D0B8a2b1BdfDE633f9C47BA9F75c,0x042B57DED10c9EF6f9E6BdA0784A109d5386dF05,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,500,26513033,1648586834
0x1918742d9D0116e589fa5CA1f521d0467df51899,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8e6fb8a113bA684E261ba968bE5772225A02a100,10000,26513397,1648587712
0x17d0fFa6292c68F3edA04Cae4D5752A2d5dDe650,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,3000,26515566,1648592471
0x20fB28b6209eD80eeE40894BAA9a199C07B03e55,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xD6DF932A45C0f255f85145f286eA0b292B21C90B,3000,26517692,1648596863
0x6A458A6B76bBE6B0b82DeDA172c98BcE657eFa71,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6f47130db9F82dEc57bdC02fc5a00D03445E3a5c,500,26522682,1648607189
0x474B04B7D37479A9143ae76417481f9b2cd5f613,0x60D01EC2D5E98Ac51C8B4cF84DfCCE98D527c747,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,26529951,1648624371
0xE664fC0465f9D9ab797dFC7C2c0F4E52ECfC88C2,0x80b978664D285D21ddd0ac2161882bC39b66B787,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,26531429,1648627573
0x253213dC029D79b4d07966A0D4d50946aD098C90,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x60D01EC2D5E98Ac51C8B4cF84DfCCE98D527c747,10000,26534797,1648635082
0x6848376b3F175407efe4CB97A04Ab59dB7De4a51,0x5c8CD1C2F2997f7A041026cc29DE8177B4C6d8eC,0x89e54f174ca5fF39cf53ab58004158e2ca012EAc,3000,26535043,1648635590
0xB8CBf7802c1C1873C73528261D670eB0369c6Cb6,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x956b6d9Af70513abC93b0D09710640A109af0384,10000,26538915,1648643873
0xa3CCE014872A223dF0E3F08BB0Eb7743A653D3F1,0x3809dcDd5dDe24B37AbE64A5a339784c3323c44F,0x7Ecb5699D8E0a6572E549Dc86dDe5A785B8c29BC,10000,26539095,1648644295
0x10679CCbC4F34d4E18e9430394C1468a50542f7e,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x44d09156c7b4ACf0C64459Fbcced7613F5519918,10000,26548767,1648665413
0x93300DBb5bbD09B12B48A33808AA98263cf64953,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8839e639F210B80ffea73AedF51baed8DAc04499,10000,26548899,1648665685
0xaE61d8A227bfd9428Ff19ccB2Ff5EC202b7F5C3d,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2867ea1041f892370Bd974BC8f54A320A5A36063,3000,26550616,1648669483
0x246C3044E068350366Db764b652e46CB82CD5709,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xE0b9260BEA6032B02D0fed630dcdEDD28f2f6821,3000,26554076,1648677172
0xA85ad6881cB881E0a63F9dbA06503B4d8c2462d7,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x0F8fB75E60561278adb578CB4923B2920835aC78,3000,26556005,1648681610
0xBC01F096f3e8AaFb21f6752F4E62183C8c090e0D,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA10287CFE06A5884d758f2D890F3811Df1Dab405,3000,26556274,1648682266
0xD93796D4589526363ED8F2Be9CbcC02397790b89,0x229b1b6C23ff8953D663C4cBB519717e323a0a84,0x7Ecb5699D8E0a6572E549Dc86dDe5A785B8c29BC,10000,26562296,1648695655
0x9c4cC2641e5941aEb959eb17B9fEbd2af6eE5d96,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8306053AA5fc138EDFB0CB61b08D94F74080474a,10000,26563086,1648697548
0xe4c240097682D3182B55BF0a9D86E87c798fc774,0x4e78011Ce80ee02d2c3e649Fb657E45898257815,0xD838290e877E0188a4A44700463419ED96c16107,10000,26563755,1648699054
0xb112a18815FAfbd6C7Bf6d4f108e31B3bb675cfF,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD838290e877E0188a4A44700463419ED96c16107,10000,26563856,1648699264
0x8C9c87Bf6a727c1327054704dfC52Cb6218b7FD7,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xeb45921FEDaDF41dF0BfCF5c33453aCedDA32441,10000,26564802,1648701472
0x403F6B7F5719445cE5127dD8D98EA386E3Ff4bb5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xebEA45267916f98e251aefe51d01FdEd6785c05d,10000,26564862,1648701592
0x6BEf70bB6147F06D116BA940D4E1A43e81A50950,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xebEA45267916f98e251aefe51d01FdEd6785c05d,500,26565482,1648702872
0xEfE9Ec47412815Caa0f3FF6a2D699188115B3828,0x79bB33030C4d28deB542dDf1B858976C334f9e66,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,26569765,1648712712
0x18fd3b8Cb2BF5782acaD7aF9086C9495982354f2,0x172370d5Cd63279eFa6d502DAB29171933a610AF,0x89C90E480A39fBE3886bB5bD53ba5B1Acc69D4Fb,3000,26572597,1648718896
0x745f668599332Bc8a88C46cC35fFd979d7358696,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x406FA117Bf7535c16C0E03422dE8A1E8B9F6AAd6,3000,26572991,1648719964
0xfa22B2748044D66c235F8eC1ce7978117f10E4fE,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9839d65255ABA17e85B2Ced163568724264B57e1,500,26573737,1648721632
0x4C5757Da88894C52b9b8b78e6BFa6C9DefCa5c31,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x172370d5Cd63279eFa6d502DAB29171933a610AF,10000,26576044,1648726518
0x1469313F7488156588048FF76eba055A54878116,0x64060aB139Feaae7f06Ca4E63189D86aDEb51691,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,3000,26578707,1648732653
0x5fC5e6d4558B0830071E3c3BDA6328E05F33179F,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xCEeEe3e0a8af4513248b30D0c1b53d2C3ac77Bb5,3000,26582226,1648741180
0x61730ecbf8cb19D9240e3491c15A2E3433Da9326,0x04429fbb948BBD09327763214b45e505A5293346,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,26589169,1648756398
0x9d983D9675Ee78e2f4688f266A8E21817bB7f6d8,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA9cA51b6999dBD2554ce66A7333405D86F045789,10000,26592990,1648764794
0xc91eF422101ff5E76797B92521B841E0eabEAa48,0x385Eeac5cB85A38A9a07A70c73e0a3271CfB54A7,0x403E967b044d4Be25170310157cB1A4Bf10bdD0f,3000,26593054,1648764988
0x0B98660679355991bEc1b0A70b0ef48f47eAeE93,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x553E77F7f71616382B1545d4457e2c1ee255FA7A,500,26596956,1648773364
0x45e9137A20D556f98E16f0cF94D065c693dd711D,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xcd7361ac3307D1C5a46b63086a90742Ff44c63B3,3000,26597297,1648774066
0xEC57608d99A024310b446419866408CEB7EE531A,0x06CE261474848d8580132443CCf88B395452c881,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,26602311,1648784795
0x28bFfAE70913394c0BA36a138dc772eE5F3878c8,0x106B984d5a0F47a58B20E4DA458113B2c8048090,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,26603652,1648787689
0x74202523B179f3666E75BcfDB56c9eEDAA6B8c94,0x393a96493839f0bF8c971be6fd25D5fc323340f2,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,26603811,1648788015
0x61C81e2e9914556DEb8324c28790679F73930235,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xebEA45267916f98e251aefe51d01FdEd6785c05d,10000,26612505,1648807382
0x9fA7ff92e171Ca8CA1a695b25447F3EAFE994692,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xebEA45267916f98e251aefe51d01FdEd6785c05d,10000,26612863,1648808118
0x9Bad5d4E1D44D318169545EF3bfB198D53D1BA25,0x35aC92580eb672d9c76FeE4228165F6eF224c334,0x64c1B62Fe216B167BC7fd5B217630d494954b4c4,10000,26616481,1648815968
0x4113d32Cb8c5D723257dCB7a0524A5fc0DCA8c5F,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xC98d408C2F5eF4078CE106f4785CB560a71857d3,10000,26617005,1648817180
0xc733Ae42FD04B09C6206Cae8a14325C91278E3b5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xf295608A6A6408F1c68D66d32cE4cCD875f25272,10000,26621571,1648827660
0xcbb87A2d6E8F48465A04Afd66ABd18980f42fc2B,0x38f6EFE666C18ee7D4AFf4059ef85c0aBe3E793a,0xf295608A6A6408F1c68D66d32cE4cCD875f25272,10000,26621722,1648827970
0xfb56E7775Db600d6e363Bd86Be224D935dd5670B,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xeCf8f2FA183b1C4d2A269BF98A54fCe86C812d3e,10000,26624112,1648833560
0x2782c823DD2ef49554dc181A5c6f098128c9594F,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4455eF8B4B4A007a93DaA12DE63a47EEAC700D9D,10000,26624481,1648834352
0xE7978C6Be9112BcC800bD8a28355332B7ea63CDb,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xeDd6cA8A4202d4a36611e2fff109648c4863ae19,10000,26624894,1648835330
0x77499EC824626B6Afb8301553DEa65A2a857AB19,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7cA6d2aC336A7077b5bb061de8C73af24C75347c,500,26625220,1648836006
0xA2814246678f25Aa5b2441f77082B7795626297b,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xeDd6cA8A4202d4a36611e2fff109648c4863ae19,3000,26625481,1648836544
0xF95aB46EC5c9FEC3E40E8255Ec7490095a8011Ff,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd93f7E271cB87c23AaA73edC008A79646d1F9912,3000,26630088,1648846686
0xbA2D32d7A698a21b273F8C8874898FFa7943B93f,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x3066818837c5e6eD6601bd5a91B0762877A6B731,3000,26630467,1648847468
0x38D2C56eE21dAb0C44498271046a32008da44F33,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa9f37D84c856fDa3812ad0519Dad44FA0a3Fe207,10000,26632779,1648852624
0x570E49DeDf11aCB11bB6C27D003e40ED079A9fC8,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x78296A8e7dd4e6EC85296e5161a66539648d8CBB,10000,26633127,1648853468
0xF1a98899DEd101720BC805475E941bCB458AdBb6,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1F47f6416122D7eAb979714E5959025616EFe16D,3000,26633964,1648855342
0x1b23cD9E01e69316768B5dE3493dCB3555DCad89,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd26b1a1aF31104e485A0be08325B332Eb1254ca9,10000,26635500,1648858934
0xb99eCB144538c018d76d9209B3a067a2F1EFc75e,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x31C60c165fa2F45d1F87bb74C79E2D07a54919D5,500,26636047,1648860096
0x00Ddb72DA6d52401A326641F9E3d066D7803a39D,0x1C21b53E61fe1a123c5C1723F7dE1Ed9d8506259,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,500,26638754,1648866122
0x60b009517581B6ddB3f69bce4e558a509D0D4aa2,0x35C3c8096CDe3c13a565b68d17b9Bf1f9836B9eB,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,3000,26642022,1648873211
0xD2165E7a36896f3562A7A03bf753765d4870Af33,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xcF79651fBae99559127764a5ab808747fa3391ce,3000,26643869,1648877159
0x216CD5b3b9948aFD129B3b2494b10dd2D7d8051E,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xac51C4c48Dc3116487eD4BC16542e27B5694Da1b,10000,26644965,1648879688
0x4C2a39820375186D6a44dF15919cCDF822AC8034,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2c8a83c2a0a72e22055a319a58DbCBAb94B16453,10000,26648407,1648887442
0xBcA6b29EA0E612CF9c07ca4F77494769a86980c6,0x778949e707A0eb6c32ca20b1F9E0Db9685d18024,0x7Ecb5699D8E0a6572E549Dc86dDe5A785B8c29BC,10000,26649638,1648890115
0xcF6cad4B52C13D59927Dcd9080740112F19264f6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x9Cb74C8032b007466865f060ad2c46145d45553D,10000,26652583,1648896216
0xb4f9c55942C31194d35E5aDeE83b790C91051cD5,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1A549Aa496bC57f0a6A5039c16e3f6EfD78889C3,3000,26657327,1648906055
0xE0956D51A33BE75F32E230629f4d55cF87719EBd,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x30947d2Cc30335ecFb302115688a805487A2dD6F,10000,26658871,1648909371
0xdC84fAEd6c38E8eF13aa0a8D965ad3D19C9cBA74,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xf287D97B6345bad3D88856b26Fb7c0ab3F2C7976,3000,26665283,1648923929
0x01CDFCD8350918271735910EC2fF3F990A73E8b6,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x7e279B6b30854E408B9Be37Bd35b1d4B1bef9576,500,26667773,1648929205
0xd5639F8f7A626eb3155851946C169A86286589B9,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7e279B6b30854E408B9Be37Bd35b1d4B1bef9576,10000,26667992,1648929659
0x056ef81dc026BBB532825361D3a2AAb667Df14d5,0x1E56d9581932F54245bF29d44DA0AE35941EF009,0x7e279B6b30854E408B9Be37Bd35b1d4B1bef9576,10000,26668645,1648931261
0x1631C6A40417591968E336348d4A4B6271159C6b,0x1E56d9581932F54245bF29d44DA0AE35941EF009,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,26668747,1648931497
0x1cbeA99F9E0d1380CcF538F794cC779564d44EF3,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x1E56d9581932F54245bF29d44DA0AE35941EF009,10000,26668964,1648931974
0x134218AbF13344D0f39eA11B63564bbbA1982909,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x7e279B6b30854E408B9Be37Bd35b1d4B1bef9576,10000,26669157,1648932372
0x22A8E783381c4a975a40Ee8b4FEbCe8E622040f4,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,26675060,1648944959
0x2F27560F3848597d5247d5DAEce19900b431e562,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,10000,26676087,1648947236
0xC65748f1Fbe09B8A0d9a131cc9cdA0D49D918405,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,26676289,1648947656
0x2A5346566055Eb12f2A4C9DA0BB2D91264c629C8,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,3000,26676592,1648948278
0x4A2cd0829b267cCe4077c042E588F17CA00818fC,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,26676793,1648948692
0x770BEeecF5891B460637F71F25DB53866275fEfE,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,10000,26677106,1648949339
0xf3AF56a04681a24baE59592694d458A6b71D0b9D,0x1fe40DAe6923530B392d5A86A3E7006218CBDbd4,0x24834BBEc7E39ef42f4a75EAF8E5B6486d3F0e57,10000,26677549,1648950420
